num_lote|est_lote|nro_tpo|nic|nis|cod_tar|num_orden|tip_os|est_os|ind_anomalia|f_estm_res|f_uce|empleado/contrata|clasif medidor|num_apa|co_marca|tip_csmo|nro_ruedas|cte|lectura|cant_precintos|precinto1|precinto2|precinto3|precinto4|precinto5|precinto6|precinto7|precinto8|precinto9|precinto10|precinto11|precinto12|precinto13|precinto14|precinto15|precinto16|precinto17|precinto18|precinto19|precinto20|Id_Serial_TP|
201709003280|EL005|1028506|1920760|1928758|R24|5306990|TO801|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|10047766|MC017|CO011|5|1|25109|1|sib528897| | | | | | | | | | | | | | | | | | | |31028506|
201709003280|EL005|1028506|1951640|1990518|R34|5307587|TO801|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|1039403B|MC024|CO011|5|1|15732|1|sib528894| | | | | | | | | | | | | | | | | | | |31028506|
201709003282|EL005|1028496|1908866|1908866|R24|5221298|TO250|EO004|1|20170714   |20170929   | ENECON-NORTE |MEDIDOR NUEVO|141658945|MC056|CO011|6|1|0|3|cri611681|dh66570|sbi492429| | | | | | | | | | | | | | | | | |31028496|
201709003282|EL005|1028496|1908866|1908866|R24|5221298|TO250|EO004|1|20170714   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|10117158|MC016|CO011|5|1|4907|2|sbi492429|sbr446562| | | | | | | | | | | | | | | | | | |31028496|
201709003282|EL005|1028496|1910920|1910920|R24|5288186|TO250|EO011|2|20170911   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|10112501|MC016|CO011|5|1|2185|3|sbi492431|sbr446589|sci492430| | | | | | | | | | | | | | | | | |31028496|
201709003282|EL005|1028496|2933186|3408765|R24|5294347|TO804|EO011|2|20170920   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|8524252|MC054|CO011|5|1|3053|3|sbi492427|sbr560802|sci492428| | | | | | | | | | | | | | | | | |31028496|
201709003282|EL005|1028496|1925353|1937944|R14|5307323|TO310|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|370714469|MC004|CO011|5|1|11731|0| | | | | | | | | | | | | | | | | | | | |31028496|
201709003282|EL005|1028496|1925729|1938696|R14|5307604|TO550|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|8443685|MC054|CO011|6|1|34865|2|sbi492432|sbr550538| | | | | | | | | | | | | | | | | | |31028496|
201709003283|EL005|1028501|1908390|1908390|R24|5236343|TO250|EO011|2|20170727   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|6677401185|MC051|CO011|5|1|0|0| | | | | | | | | | | | | | | | | | | | |31028501|
201709003283|EL005|1028501|1928578|1944394|R14|5237865|TO250|EO004|1|20170728   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|4858175|MC044|CO011|5|1|4336|3|si562278|si562279|sr379901| | | | | | | | | | | | | | | | | |31028501|
201709003283|EL005|1028501|2802842|2805029|R24|5237924|TO250|EO011|2|20170728   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|350685277|MC004|CO011|5|1|10080|3|si562280|si562281|sr475471| | | | | | | | | | | | | | | | | |31028501|
201709003283|EL005|1028501|1905414|1905414|R24|5288177|TO250|EO011|2|20170911   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|7784443|MC020|CO011|5|1|26561|3|si562282|si562283|sr109468| | | | | | | | | | | | | | | | | |31028501|
201709003283|EL005|1028501|2831688|2957674|R24|5307043|TO801|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|38642|MC004|CO011|5|1|6206|0| | | | | | | | | | | | | | | | | | | | |31028501|
201709003283|EL005|1028501|1943532|1974302|R14|5307193|TO550|EO004|1|20171003   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|141659237|MC056|CO011|6|1|984|4|si561262|si562276|si562277|sr561261| | | | | | | | | | | | | | | | |31028501|
201709003283|EL005|1028501|1928619|1944476|R24|5307669|TO824|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |31028501|
201709003284|EL005|311075|0|0| |5307096|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D01CB|
201709003284|EL005|311075|0|0| |5307102|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D01CB|
201709003284|EL005|311075|0|0| |5307107|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D01CB|
201709003284|EL005|311075|0|0| |5307112|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D01CB|
201709003284|EL005|311075|0|0| |5307125|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D01CB|
201709003285|EL005|311069|0|0| |5307136|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003285|EL005|311069|0|0| |5307157|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003285|EL005|311069|0|0| |5307166|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003285|EL005|311069|0|0| |5307175|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003285|EL005|311069|0|0| |5307197|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003285|EL005|311069|0|0| |5307211|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003285|EL005|311069|0|0| |5307216|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003285|EL005|311069|0|0| |5307231|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003285|EL005|311069|0|0| |5307239|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003285|EL005|311069|0|0| |5307246|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003285|EL005|311069|0|0| |5307257|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003285|EL005|311069|0|0| |5307263|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003285|EL005|311069|0|0| |5307267|TO154|EO004|1|20171003   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003295|EL005|311083|2976886|3565454|R24|5300754|TO852|EO011|2|20170928   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|3106002031|MC058|CO011|6|1|37|0| | | | | | | | | | | | | | | | | | | | |11225D020D|
201709003295|EL005|311083|2989675|3654288|R14|5300755|TO852|EO011|2|20170928   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|141655259|MC056|CO011|6|1|1419|0| | | | | | | | | | | | | | | | | | | | |11225D020D|
201709003295|EL005|311083|1948306|1983850|R24|5303587|TO852|EO011|2|20170929   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|10052451|MC016|CO011|5|1|20881|0| | | | | | | | | | | | | | | | | | | | |11225D020D|
201709003295|EL005|311083|1975737|2038712|R24|5303681|TO852|EO011|2|20170929   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|VYAD8284|MC999|CO011|5|1|21989|0| | | | | | | | | | | | | | | | | | | | |11225D020D|
201709003295|EL005|311083|1956150|1999538|R24|5305310|TO852|EO011|2|20171002   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|19517746|MC016|CO011|5|1|17369|0| | | | | | | | | | | | | | | | | | | | |11225D020D|
201709003295|EL005|311083|2842329|3032294|R24|5305369|TO852|EO011|2|20171002   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4707018|MC044|CO011|5|1|8791|0| | | | | | | | | | | | | | | | | | | | |11225D020D|
201709003295|EL005|311083|2925350|3368559|R24|5305371|TO852|EO011|2|20171002   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|901055932|MC055|CO011|5|1|8870|0| | | | | | | | | | | | | | | | | | | | |11225D020D|
201709003305|EL005|311071|2866825|3157213|R24|5302063|TO852|EO011|2|20170928   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|60279116|MC016|CO011|5|1|1|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921149|1929536|R24|5306571|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|6677206101|MC051|CO011|5|1|3852|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921157|1929552|R24|5306574|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4708219|MC044|CO011|5|1|11657|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921158|1929554|R24|5306575|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|280568643|MC004|CO011|5|1|1|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921160|1929558|R14|5306576|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|8496556|MC054|CO011|6|1|1|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921161|1929560|R14|5306577|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|10031368|MC016|CO011|5|1|30999|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921162|1929562|R24|5306578|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAH19125|MC016|CO011|5|1|1|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921163|1929564|R24|5306579|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|90559401|MC004|CO011|5|1|16342|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921164|1929566|R14|5306580|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|104357|MC004|CO011|5|1|6070|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921165|1929568|R14|5306581|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4752672|MC044|CO011|5|1|0|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921166|1929570|R24|5306582|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|31031022|MC016|CO011|5|1|23478|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921167|1929572|R24|5306583|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|8272380|MC054|CO011|6|1|4899|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921168|1929574|R24|5306584|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|220704695|MC004|CO011|5|1|9570|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921169|1929576|R24|5306585|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4686704|MC044|CO011|5|1|8363|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921170|1929578|R24|5306586|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4716780|MC044|CO011|5|1|6705|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921171|1929580|R14|5306587|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|FCCA8154|MC027|CO011|5|1|33197|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921172|1929582|R24|5306588|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|31199501|MC016|CO011|5|1|8069|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921173|1929584|R24|5306589|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|10104970|MC016|CO011|5|1|19695|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921174|1929586|R14|5306590|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAD76711|MC016|CO011|5|1|32920|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921177|1929592|R24|5306591|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4715654|MC044|CO011|5|1|11500|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921178|1929594|R24|5306592|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|7784639|MC020|CO011|5|1|34707|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921179|1929596|R24|5306593|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4724612|MC044|CO011|5|1|17324|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921180|1929598|R24|5306594|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|6677335812|MC051|CO011|5|1|3616|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921181|1929600|R14|5306595|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|901092018|MC055|CO011|5|1|3187|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921182|1929602|R24|5306596|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|3908718745|MC004|CO011|5|1|15284|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921183|1929604|R34|5306597|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|31864169|MC016|CO011|5|1|18346|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921184|1929606|R14|5306598|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|1492208|MC024|CO011|5|1|10025|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921185|1929608|R24|5306599|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|25489894|MC016|CO011|5|1|24083|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921186|1929610|R24|5306600|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|7604192|MC020|CO011|5|1|50493|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921187|1929612|R14|5306601|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|6677242039|MC051|CO011|5|1|5803|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921188|1929614|R24|5306602|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|19519544|MC016|CO011|5|1|15356|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921189|1929616|R14|5306603|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4858209|MC044|CO011|5|1|4936|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921190|1929618|R24|5306604|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4725103|MC044|CO011|5|1|1|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921191|1929620|R24|5306605|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|10033366|MC017|CO011|5|1|46575|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921192|1929622|R24|5306606|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|38993|MC004|CO011|5|1|11930|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921193|1929624|R24|5306607|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAG01424|MC016|CO011|5|1|56970|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921207|1929652|R24|5306609|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|19175451|MC016|CO011|5|1|53646|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921208|1929654|R24|5306610|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|7603860|MC020|CO011|5|1|14481|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921210|1929658|R24|5306612|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAF82617|MC009|CO011|4|1|7441|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921211|1929660|R24|5306613|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|901092059|MC055|CO011|5|1|5017|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921212|1929662|R14|5306614|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAB45211|MC016|CO011|5|1|13762|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921213|1929664|R14|5306615|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAB59333|MC016|CO011|5|1|43997|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921214|1929666|R24|5306616|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAC61923|MC016|CO011|5|1|40361|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921215|1929668|R14|5306617|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|32126290|MC016|CO011|5|1|15187|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921216|1929670|R24|5306618|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAC47164|MC016|CO011|5|1|1|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921220|1929678|R24|5306619|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|10114642|MC016|CO011|5|1|16382|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921222|1929682|R24|5306620|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|10114641|MC016|CO011|5|1|44268|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921224|1929686|R14|5306621|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAI18979|MC016|CO011|5|1|29895|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921226|1929690|R24|5306622|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAI04747|MC999|CO011|5|1|1|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921229|1929696|R24|5306624|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|31204788|MC016|CO011|5|1|1|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921231|1929700|R14|5306625|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAI05944|MC039|CO011|5|1|32360|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921232|1929702|R24|5306626|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAJ40379|MC016|CO011|5|1|8067|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921237|1929712|R14|5306628|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAL63000|MC016|CO011|5|1|30805|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1921238|1929714|R34|5306629|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|YAL45276|MC039|CO011|5|1|8474|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1948957|1985152|R14|5306630|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|901106035|MC055|CO011|5|1|1936|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1948958|1985154|R14|5306631|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|10081434|MC020|CO011|5|1|32630|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1951779|1990796|R24|5306633|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|44032150|MC016|CO011|5|1|10701|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1951790|1990818|R24|5306634|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|1039480|MC024|CO011|5|1|17068|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1954698|1996634|R24|5306635|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|1499794|MC024|CO011|5|1|5042|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1955127|1997492|R14|5306636|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|1505213|MC024|CO011|5|1|29776|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1956064|1999366|R34|5306637|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|32942235|MC016|CO011|5|1|1|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1957053|2001344|R24|5306638|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|19523227|MC016|CO011|5|1|8768|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1957054|2001346|R24|5306639|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|19635298|MC016|CO011|5|1|1|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1958291|2003820|R14|5306641|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|19718242|MC016|CO011|5|1|19916|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1958450|2004138|R24|5306642|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|19720035|MC016|CO011|5|1|13943|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1959504|2006246|R34|5306643|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|31863534|MC016|CO011|5|1|2538|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|1961685|2010608|R24|5306644|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|32945059|MC016|CO011|5|1|3784|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|2875848|3188626|R14|5306647|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|6000491|MC044|CO011|5|1|6050|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003305|EL005|311071|2915196|3330433|R14|5306648|TO852|EO011|2|20171003   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|8171922|MC054|CO011|6|1|3495|0| | | | | | | | | | | | | | | | | | | | |11223D034F|
201709003308|EL005|1028504|2844987|3049224|R14|5282523|TO892|EO011|2|20170830   |20171002   | ENECON-NORTE |MEDIDOR ENVIADO|4707174|MC044|CO011|5|1|1304|0| | | | | | | | | | | | | | | | | | | | |31028504|
201709003311|EL005|311084|2943487|3452944|R14|11627421|TO503|EO011|2|20170829   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|901092866|MC055|CO011|5|1|4494|0| | | | | | | | | | | | | | | | | | | | |11223D03BC|
201709003311|EL005|311084|2889740|3235893|R24|11627447|TO503|EO011|2|20170829   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|6677193463|MC051|CO011|5|1|3184|0| | | | | | | | | | | | | | | | | | | | |11223D03BC|
201709003311|EL005|311084|2890152|3236977|R24|11627456|TO503|EO011|2|20170829   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|901076866|MC055|CO011|5|1|2821|0| | | | | | | | | | | | | | | | | | | | |11223D03BC|
201709003311|EL005|311084|1952994|1993226|R44|11634079|TO502|EO011|2|20170925   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|901046883|MC055|CO011|5|1|2458|2|SI559759|SI559760| | | | | | | | | | | | | | | | | | |11223D03BC|
201709003312|EL005|1028495|2906504|3301051|R24|5307329|TO502|EO011|2|20171002   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|4853904|MC044|CO011|5|1|4252|3|si551417|sr7427693|sr7427694| | | | | | | | | | | | | | | | | |31028495|
201709003312|EL005|1028495|1991933|2075396|R24|5307591|TO502|EO011|2|20171002   |20170930   | ENECON-NORTE |MEDIDOR ENVIADO|19660384|MC016|CO011|5|1|5139|4|si551415|si7441516|sr7427683|sr7427684| | | | | | | | | | | | | | | | |31028495|
